customer_id,first_name,last_name,address_state,credit_score,employment_length,home_ownership,annual_income,dti,age,emp_title,email_domain,signup_date
10673,Sara,Jain,NY,604,6.7,OWN,27500.0,26.45,42,Engineer,yahoo.com,2024-11-20
10674,Omar,Patel,NC,752,2.8,RENT,71000.0,8.32,49,Teacher,outlook.com,2025-11-02
10675,Sara,Nguyen,NC,681,8.5,RENT,60000.0,30.02,55,Teacher,gmail.com,2024-10-29
10676,Chen,White,CA,552,3.3,RENT,78700.0,5.84,44,Chef,outlook.com,2025-10-03
10677,Aisha,Brown,WA,707,5.4,OWN,64500.0,15.88,67,Clerk,outlook.com,2024-08-09
10678,Chen,Garcia,NC,732,0.0,RENT,191800.0,0.0,22,Driver,outlook.com,2025-12-10
10679,Sara,White,WI,772,6.3,MORTGAGE,60000.0,11.95,18,Driver,proton.me,2025-12-27
10680,Liam,Patel,GA,694,15.0,RENT,30900.0,19.93,23,Nurse,proton.me,2024-03-17
10681,Nia,Kim,FL,672,9.2,MORTGAGE,63000.0,20.52,23,Teacher,yahoo.com,2025-06-25
10682,Nia,Nguyen,CA,848,5.3,MORTGAGE,53000.0,16.07,26,Teacher,gmail.com,2024-09-27
10683,Chen,Nguyen,MO,700,1.4,RENT,73400.0,13.97,35,Analyst,outlook.com,2024-04-08
10684,Aisha,Kim,CA,753,12.5,MORTGAGE,52900.0,36.88,35,Driver,gmail.com,2025-05-27
10685,Maya,Nguyen,FL,659,5.4,MORTGAGE,90900.0,17.34,36,Chef,outlook.com,2024-10-20
10686,Chen,Brown,OH,751,3.3,MORTGAGE,65700.0,40.67,27,Engineer,gmail.com,2024-01-16
10687,Elena,Kim,GA,590,3.4,OWN,79000.0,30.27,41,Manager,gmail.com,2024-07-04
10688,Nia,Kim,GA,665,14.3,RENT,138200.0,12.65,51,Clerk,gmail.com,2024-12-11
10689,Omar,Jain,VA,609,5.5,OTHER,68400.0,14.11,36,Clerk,gmail.com,2025-08-16
10690,Elena,Kim,CA,654,7.8,MORTGAGE,34000.0,30.94,38,Teacher,yahoo.com,2024-07-30
10691,Rahul,Patel,VA,793,5.2,RENT,52100.0,6.87,53,Manager,gmail.com,2024-11-22
10692,Aisha,Silva,IN,654,5.7,RENT,33200.0,29.21,51,Teacher,gmail.com,2024-12-19
10693,Sara,Jain,CA,753,4.3,RENT,49300.0,17.1,36,Nurse,gmail.com,2024-08-07
10694,Maya,Okafor,CA,813,11.7,MORTGAGE,18000.0,0.0,56,Engineer,yahoo.com,2025-09-22
10695,Omar,Silva,WI,697,6.2,RENT,100700.0,8.94,38,Teacher,proton.me,2025-11-05
10696,Chen,Patel,NY,774,0.4,RENT,31500.0,16.08,49,Chef,gmail.com,2024-04-19
10697,Aisha,White,IL,739,7.6,MORTGAGE,94900.0,13.87,27,Clerk,proton.me,2024-05-06
10698,Maya,Nguyen,NY,708,5.5,MORTGAGE,48000.0,12.25,32,Clerk,proton.me,2024-05-09
10699,Dev,Okafor,GA,756,7.5,MORTGAGE,57800.0,6.15,27,Manager,gmail.com,2025-12-22
10700,Aisha,Okafor,NJ,837,4.7,MORTGAGE,149200.0,17.72,41,Driver,gmail.com,2024-10-18
10701,Dev,Brown,WA,652,3.8,MORTGAGE,56600.0,30.21,35,Manager,yahoo.com,2025-05-13
10702,Sara,Jain,FL,628,9.6,MORTGAGE,40700.0,30.02,32,Clerk,yahoo.com,2024-01-01
10703,Omar,Jain,NY,623,13.4,MORTGAGE,51500.0,27.66,44,Driver,yahoo.com,2024-07-14
10704,Liam,Garcia,OH,774,0.0,MORTGAGE,35500.0,16.58,53,Nurse,outlook.com,2024-01-16
10705,Aisha,Okafor,FL,784,6.3,MORTGAGE,101200.0,27.73,39,Chef,proton.me,2025-08-24
10706,Chen,Lopez,NC,659,3.8,MORTGAGE,87100.0,5.38,44,Teacher,yahoo.com,2025-08-31
10707,Nia,Nguyen,NC,539,2.4,RENT,56900.0,22.92,40,Driver,yahoo.com,2025-05-16
10708,Dev,Patel,IN,649,0.0,MORTGAGE,97100.0,30.74,30,Driver,outlook.com,2025-09-06
10709,Sara,Brown,CA,741,7.4,OTHER,89200.0,23.94,36,Chef,outlook.com,2025-08-12
10710,Elena,Garcia,CA,694,4.1,OWN,57600.0,5.03,58,Nurse,proton.me,2025-09-03
10711,Rahul,Brown,WA,713,3.8,RENT,74700.0,10.84,37,Chef,outlook.com,2024-03-01
10712,Chen,Patel,GA,660,10.8,RENT,58700.0,12.79,65,Analyst,proton.me,2024-07-22
10713,Liam,Silva,CA,776,4.2,RENT,47600.0,9.36,36,Manager,outlook.com,2024-05-02
10714,Nia,Okafor,MO,725,4.1,MORTGAGE,18500.0,15.36,33,Chef,yahoo.com,2025-08-13
10715,Omar,Okafor,MI,743,0.7,MORTGAGE,57300.0,17.19,67,Driver,proton.me,2024-01-01
10716,Maya,Lopez,PA,711,2.4,OWN,65600.0,16.15,58,Analyst,yahoo.com,2025-12-05
10717,Chen,Jain,WA,739,11.9,RENT,32800.0,10.77,34,Analyst,outlook.com,2025-07-20
10718,Omar,Kim,NC,734,8.4,MORTGAGE,100200.0,26.85,40,Engineer,proton.me,2024-09-18
10719,Omar,Jain,FL,630,11.2,MORTGAGE,58700.0,16.53,18,Analyst,outlook.com,2024-09-08
10720,Omar,Brown,NY,727,2.6,MORTGAGE,81100.0,6.59,50,Manager,gmail.com,2024-11-08
10721,Liam,Brown,IL,759,7.4,MORTGAGE,75300.0,14.42,35,Chef,outlook.com,2025-07-15
10722,Maya,Brown,PA,786,10.2,MORTGAGE,62100.0,13.51,40,Nurse,proton.me,2024-08-06
10723,Dev,Patel,NJ,731,8.3,RENT,49200.0,3.41,27,Driver,outlook.com,2024-01-03
10724,Liam,Patel,PA,627,12.3,MORTGAGE,45900.0,14.92,56,Nurse,gmail.com,2025-02-03
10725,Maya,Garcia,CA,639,7.6,OTHER,28000.0,28.26,33,Chef,outlook.com,2025-06-16
10726,Liam,Silva,NJ,667,6.0,MORTGAGE,136000.0,15.97,46,Chef,proton.me,2025-05-16
10727,Sara,Silva,CA,714,0.0,RENT,77000.0,16.5,40,Nurse,yahoo.com,2025-03-12
10728,Chen,Lopez,MA,690,7.7,RENT,40200.0,22.39,59,Analyst,proton.me,2025-09-23
10729,Dev,Silva,NJ,615,8.4,RENT,86700.0,13.22,51,Analyst,gmail.com,2025-04-06
10730,Nia,Lopez,NC,615,10.6,OTHER,36600.0,9.26,43,Clerk,gmail.com,2024-12-18
10731,Chen,Patel,IL,542,2.8,RENT,88300.0,23.6,39,Teacher,outlook.com,2025-07-15
10732,Dev,Nguyen,TX,466,5.9,OWN,81100.0,17.83,28,Engineer,outlook.com,2024-01-30
10733,Dev,Okafor,MI,690,0.0,MORTGAGE,47200.0,4.28,21,Driver,yahoo.com,2025-01-12
10734,Chen,Jain,CA,850,0.0,RENT,29600.0,21.27,25,Driver,gmail.com,2025-02-26
10735,Liam,Lopez,NC,834,8.1,RENT,50900.0,20.53,45,Teacher,proton.me,2025-10-28
10736,Elena,Jain,TX,626,11.1,MORTGAGE,68700.0,4.0,51,Chef,gmail.com,2025-10-22
10737,Dev,Brown,NC,711,11.2,RENT,29800.0,0.0,55,Nurse,yahoo.com,2025-08-10
10738,Rahul,Patel,TX,590,7.8,MORTGAGE,46100.0,12.65,41,Driver,gmail.com,2024-09-14
10739,Elena,Patel,CA,601,14.2,RENT,125300.0,38.33,42,Manager,outlook.com,2024-01-28
10740,Rahul,Nguyen,PA,610,4.4,MORTGAGE,62900.0,37.0,36,Engineer,proton.me,2024-02-20
10741,Elena,Garcia,NJ,683,9.6,OWN,244800.0,30.1,37,Clerk,outlook.com,2024-06-11
10742,Rahul,Kim,NY,686,0.7,RENT,81200.0,11.95,49,Engineer,yahoo.com,2024-04-06
10743,Dev,Lopez,PA,718,0.0,RENT,59300.0,11.35,33,Nurse,outlook.com,2025-01-02
10744,Elena,Nguyen,AZ,749,4.1,OWN,41600.0,7.61,44,Chef,outlook.com,2024-10-08
10745,Rahul,Nguyen,GA,674,5.5,MORTGAGE,36800.0,8.11,43,Manager,outlook.com,2024-05-16
10746,Rahul,Silva,NC,702,6.9,RENT,70400.0,22.96,41,Clerk,proton.me,2025-03-09
10747,Liam,Brown,TX,617,5.3,RENT,51300.0,31.88,41,Chef,proton.me,2025-07-18
10748,Rahul,Jain,CA,599,7.4,RENT,55600.0,15.98,55,Clerk,yahoo.com,2025-04-01
10749,Aisha,Garcia,TX,587,13.0,RENT,71700.0,13.62,48,Teacher,outlook.com,2024-06-07
10750,Liam,Lopez,WI,748,9.0,MORTGAGE,46400.0,10.6,46,Manager,outlook.com,2024-03-02
10751,Elena,Brown,CA,674,2.9,RENT,100500.0,16.26,50,Clerk,gmail.com,2025-02-01
10752,Nia,White,TX,559,0.0,RENT,75100.0,11.1,36,Nurse,proton.me,2024-12-21
10753,Elena,Patel,TX,695,1.7,RENT,48700.0,6.72,54,Chef,proton.me,2025-11-16
10754,Sara,Patel,AZ,606,11.4,MORTGAGE,73500.0,19.44,54,Nurse,yahoo.com,2025-05-17
10755,Liam,Okafor,FL,824,4.0,RENT,20900.0,11.56,36,Manager,gmail.com,2025-01-03
10756,Elena,Brown,AZ,656,8.7,MORTGAGE,79600.0,13.8,43,Chef,gmail.com,2024-03-19
10757,Sara,Garcia,IL,751,8.6,RENT,78900.0,18.12,39,Clerk,gmail.com,2024-07-25
10758,Aisha,Jain,AZ,781,5.8,OWN,23500.0,1.44,50,Chef,yahoo.com,2024-04-28
10759,Maya,Okafor,IN,628,5.7,OWN,26000.0,5.74,46,Analyst,proton.me,2024-09-03
10760,Liam,Patel,IL,705,3.3,MORTGAGE,56200.0,19.05,29,Driver,yahoo.com,2024-01-31
10761,Omar,Nguyen,WI,741,14.9,MORTGAGE,47900.0,8.69,40,Analyst,yahoo.com,2024-12-10
10762,Liam,Lopez,MO,708,2.2,OTHER,64000.0,18.39,58,Clerk,outlook.com,2024-03-06
10763,Chen,Nguyen,CA,727,10.5,MORTGAGE,67600.0,12.13,38,Analyst,gmail.com,2024-05-31
10764,Dev,Lopez,GA,600,9.3,OWN,141600.0,20.23,53,Clerk,yahoo.com,2024-12-06
10765,Liam,Okafor,MI,741,8.5,OWN,55000.0,5.19,61,Driver,proton.me,2025-11-01
10766,Omar,Brown,MA,663,5.5,MORTGAGE,89300.0,11.36,41,Engineer,yahoo.com,2025-10-18
10767,Maya,Lopez,MI,726,0.1,RENT,52000.0,30.83,57,Engineer,gmail.com,2025-01-21
10768,Sara,Jain,NJ,768,1.4,MORTGAGE,80000.0,20.95,29,Manager,outlook.com,2025-12-04
10769,Chen,Nguyen,NY,750,2.9,MORTGAGE,53500.0,25.42,44,Engineer,proton.me,2024-12-15
10770,Maya,Patel,AZ,726,7.5,MORTGAGE,34100.0,18.07,47,Chef,proton.me,2024-08-27
10771,Chen,White,CA,748,9.6,MORTGAGE,48400.0,7.83,35,Manager,yahoo.com,2025-12-11
10772,Aisha,Patel,MI,751,7.3,RENT,79600.0,12.08,37,Chef,proton.me,2025-03-28
10773,Sara,Jain,TX,812,7.0,RENT,36900.0,12.76,48,Manager,gmail.com,2025-10-26
10774,Rahul,Jain,WA,697,10.2,RENT,68500.0,12.79,44,Teacher,outlook.com,2024-06-02
10775,Chen,White,AZ,712,0.0,MORTGAGE,77300.0,28.47,47,Nurse,yahoo.com,2024-05-16
10776,Omar,Lopez,TX,769,0.0,RENT,77900.0,16.18,75,Driver,yahoo.com,2025-09-28
10777,Rahul,Garcia,AZ,663,0.0,RENT,95300.0,6.86,39,Manager,yahoo.com,2024-09-18
10778,Maya,Jain,MA,599,9.7,OTHER,181900.0,12.55,26,Analyst,yahoo.com,2024-11-13
10779,Nia,Kim,CA,736,0.0,MORTGAGE,34800.0,21.24,32,Driver,gmail.com,2025-09-28
10780,Elena,Silva,IL,684,6.0,RENT,54400.0,5.87,41,Clerk,outlook.com,2025-07-10
10781,Elena,Nguyen,TX,609,2.4,RENT,63900.0,26.7,24,Teacher,yahoo.com,2024-09-08
10782,Rahul,White,CA,737,6.6,RENT,51100.0,29.63,44,Teacher,yahoo.com,2024-02-29
10783,Maya,Jain,AZ,807,5.4,RENT,118100.0,11.24,59,Clerk,gmail.com,2025-08-21
10784,Elena,Okafor,NY,577,7.0,RENT,122600.0,22.2,61,Analyst,outlook.com,2024-02-05
10785,Sara,Lopez,MI,776,4.4,RENT,201600.0,25.56,42,Teacher,outlook.com,2024-05-30
10786,Omar,White,CA,509,8.8,MORTGAGE,61300.0,9.82,48,Driver,proton.me,2025-10-29
10787,Aisha,Brown,CA,669,11.9,RENT,37100.0,14.62,53,Clerk,yahoo.com,2024-11-02
10788,Rahul,White,NC,838,11.1,OWN,58700.0,15.79,75,Manager,proton.me,2024-06-22
10789,Maya,Garcia,FL,675,4.6,OWN,40600.0,20.96,42,Analyst,yahoo.com,2025-02-21
10790,Aisha,Patel,TN,706,2.5,MORTGAGE,99800.0,29.65,31,Chef,gmail.com,2025-09-27
10791,Omar,Garcia,CA,757,6.8,RENT,96100.0,15.85,38,Manager,gmail.com,2024-07-14
10792,Omar,Lopez,NC,571,13.9,MORTGAGE,96900.0,5.73,32,Manager,yahoo.com,2025-04-05
10793,Dev,Patel,NJ,705,5.8,OWN,187400.0,3.77,46,Nurse,outlook.com,2025-11-17
10794,Aisha,Nguyen,NC,704,9.4,MORTGAGE,66400.0,11.75,51,Manager,gmail.com,2025-12-11
10795,Rahul,Kim,NJ,839,9.1,RENT,47800.0,15.6,42,Chef,yahoo.com,2024-01-05
10796,Maya,Nguyen,NY,607,9.1,MORTGAGE,64500.0,27.44,32,Chef,outlook.com,2025-07-08
10797,Nia,White,WA,671,11.1,MORTGAGE,40600.0,3.95,34,Analyst,yahoo.com,2025-07-30
10798,Omar,Patel,GA,630,0.7,MORTGAGE,46700.0,16.39,53,Engineer,yahoo.com,2024-12-01
10799,Sara,Lopez,AZ,622,2.1,RENT,66400.0,29.69,35,Analyst,outlook.com,2025-06-15
10800,Elena,Silva,CA,784,6.2,MORTGAGE,84500.0,21.01,72,Chef,proton.me,2024-04-07
10801,Elena,Lopez,CA,701,10.9,MORTGAGE,43500.0,7.92,30,Chef,proton.me,2025-05-13
10802,Nia,Nguyen,FL,658,10.9,RENT,34200.0,19.19,29,Analyst,gmail.com,2024-11-14
10803,Aisha,Jain,FL,661,5.8,OWN,94300.0,17.36,30,Clerk,outlook.com,2024-02-08
10804,Omar,Garcia,CA,657,10.0,RENT,42600.0,27.71,56,Driver,yahoo.com,2024-05-12
10805,Elena,Brown,CA,664,4.3,RENT,71100.0,23.52,38,Teacher,yahoo.com,2025-09-05
10806,Sara,Nguyen,CA,605,2.7,MORTGAGE,116900.0,19.88,37,Manager,gmail.com,2024-10-29
10807,Sara,Okafor,CA,680,0.7,RENT,99000.0,22.11,63,Chef,gmail.com,2024-03-22
10808,Nia,Brown,CA,673,5.5,MORTGAGE,88800.0,17.93,18,Nurse,gmail.com,2024-04-26
10809,Sara,Jain,AZ,643,4.6,MORTGAGE,113700.0,11.46,45,Clerk,gmail.com,2024-05-06
10810,Dev,Lopez,MO,711,10.0,RENT,74400.0,23.36,38,Nurse,proton.me,2024-05-29
10811,Liam,Jain,IL,717,8.3,MORTGAGE,38000.0,12.19,72,Nurse,proton.me,2025-10-09
10812,Nia,Lopez,TX,658,6.2,RENT,225900.0,20.45,36,Teacher,yahoo.com,2024-02-18
10813,Rahul,Brown,FL,689,6.2,RENT,82400.0,23.16,32,Manager,yahoo.com,2024-12-06
10814,Liam,Garcia,AZ,850,4.3,MORTGAGE,83700.0,7.54,50,Teacher,yahoo.com,2025-10-29
10815,Rahul,Garcia,MO,850,0.0,MORTGAGE,72100.0,15.76,46,Teacher,proton.me,2024-07-17
10816,Sara,White,NY,620,1.3,OWN,28200.0,30.0,49,Teacher,outlook.com,2025-01-29
10817,Rahul,Kim,CA,631,9.1,RENT,42700.0,28.22,37,Teacher,gmail.com,2025-05-08
10818,Elena,Patel,NY,620,5.4,RENT,149900.0,20.99,34,Engineer,gmail.com,2024-03-16
10819,Liam,Silva,FL,779,0.8,RENT,25200.0,16.09,30,Teacher,yahoo.com,2024-05-17
10820,Chen,Jain,CA,670,11.5,RENT,62300.0,15.35,45,Manager,yahoo.com,2025-09-08
10821,Sara,Brown,NJ,717,12.8,MORTGAGE,75600.0,12.16,44,Nurse,gmail.com,2024-12-05
10822,Liam,Kim,CA,849,10.8,MORTGAGE,55400.0,16.95,46,Nurse,yahoo.com,2025-12-04
10823,Rahul,Brown,CA,699,7.7,MORTGAGE,181700.0,27.84,71,Teacher,proton.me,2024-07-16
10824,Sara,Kim,VA,752,7.1,RENT,30600.0,12.47,60,Driver,outlook.com,2024-03-09
10825,Nia,Silva,WA,739,5.9,RENT,45900.0,7.31,41,Nurse,yahoo.com,2024-09-04
10826,Maya,Nguyen,TX,655,6.7,MORTGAGE,77600.0,25.33,36,Clerk,yahoo.com,2025-10-20
10827,Chen,Lopez,WA,779,8.5,MORTGAGE,80600.0,14.57,56,Driver,gmail.com,2025-09-15
10828,Dev,Okafor,NY,636,8.8,MORTGAGE,69500.0,9.6,51,Manager,gmail.com,2025-09-22
10829,Rahul,Kim,NY,800,7.8,RENT,75700.0,17.74,45,Nurse,outlook.com,2024-06-06
10830,Elena,Nguyen,CA,655,0.0,MORTGAGE,48000.0,14.81,50,Analyst,gmail.com,2024-04-12
10831,Sara,White,TX,664,10.6,OWN,55800.0,17.89,30,Engineer,proton.me,2025-09-15
10832,Dev,Lopez,CA,618,6.8,MORTGAGE,39100.0,21.39,51,Nurse,proton.me,2024-10-13
10833,Dev,Nguyen,MI,630,0.6,RENT,80700.0,20.3,35,Engineer,gmail.com,2025-05-11
10834,Liam,White,MA,667,6.8,RENT,28200.0,21.04,40,Nurse,outlook.com,2024-02-09
10835,Rahul,Jain,CA,517,7.2,OWN,33400.0,18.46,51,Engineer,yahoo.com,2025-11-21
10836,Sara,White,NY,682,0.0,MORTGAGE,102500.0,3.12,53,Teacher,gmail.com,2025-09-30
10837,Maya,Nguyen,FL,661,3.4,MORTGAGE,49200.0,18.01,18,Manager,outlook.com,2024-09-27
10838,Omar,Nguyen,FL,759,1.6,RENT,220700.0,7.01,61,Analyst,gmail.com,2025-05-26
10839,Nia,Jain,MA,731,2.1,MORTGAGE,52400.0,11.56,53,Engineer,outlook.com,2024-07-30
10840,Nia,Okafor,CA,646,8.3,RENT,52600.0,11.68,32,Teacher,gmail.com,2025-07-13
10841,Rahul,Garcia,NC,665,3.5,MORTGAGE,127700.0,21.89,37,Engineer,outlook.com,2025-09-08
10842,Aisha,Garcia,OH,682,6.4,RENT,107900.0,3.01,44,Teacher,gmail.com,2025-03-26
10843,Chen,Nguyen,MA,811,9.0,MORTGAGE,60000.0,15.72,37,Teacher,outlook.com,2025-04-22
10844,Dev,Brown,NY,638,4.3,OWN,63200.0,16.55,26,Engineer,gmail.com,2025-12-30
10845,Nia,Lopez,CA,646,9.1,OWN,109300.0,23.51,31,Engineer,gmail.com,2025-03-21
10846,Nia,Jain,CA,615,11.4,MORTGAGE,73200.0,18.1,50,Nurse,proton.me,2025-01-15
10847,Dev,Lopez,NC,588,9.4,RENT,56000.0,21.67,29,Teacher,yahoo.com,2025-05-10
10848,Rahul,Okafor,OH,723,8.4,MORTGAGE,60300.0,18.22,41,Engineer,proton.me,2024-10-28
10849,Dev,Jain,NC,715,9.4,RENT,177400.0,30.99,47,Nurse,proton.me,2024-07-25
10850,Sara,Lopez,TX,796,7.6,OTHER,56600.0,13.84,45,Teacher,outlook.com,2025-06-09
10851,Maya,Kim,CA,778,9.4,MORTGAGE,56500.0,35.97,37,Manager,outlook.com,2025-08-04
10852,Dev,Garcia,GA,850,1.3,OWN,64800.0,12.88,34,Analyst,gmail.com,2024-10-01
10853,Maya,Lopez,CA,694,5.7,RENT,68200.0,23.57,28,Driver,yahoo.com,2025-07-18
10854,Aisha,Okafor,MO,680,7.6,MORTGAGE,45700.0,29.55,46,Engineer,proton.me,2024-02-18
10855,Liam,Jain,AZ,602,5.7,RENT,147000.0,15.86,31,Manager,gmail.com,2025-08-09
10856,Elena,White,TX,752,16.0,MORTGAGE,55100.0,16.78,66,Analyst,outlook.com,2025-02-16
10857,Elena,Brown,NC,708,5.2,MORTGAGE,85100.0,6.62,39,Clerk,outlook.com,2024-06-05
10858,Elena,Kim,CA,748,0.0,RENT,150700.0,44.51,45,Driver,outlook.com,2024-06-19
10859,Liam,White,MO,614,6.2,RENT,56100.0,15.74,34,Clerk,gmail.com,2024-10-13
10860,Nia,White,GA,726,9.3,RENT,81100.0,28.85,49,Teacher,outlook.com,2025-09-23
10861,Aisha,Lopez,NY,715,2.5,MORTGAGE,36000.0,11.85,19,Driver,outlook.com,2025-10-10
10862,Maya,Okafor,NJ,710,5.9,MORTGAGE,45100.0,6.35,47,Engineer,proton.me,2025-07-14
10863,Nia,Okafor,CA,648,5.7,OWN,71400.0,12.5,39,Nurse,yahoo.com,2024-10-23
10864,Elena,Okafor,NY,789,5.8,MORTGAGE,54600.0,19.06,75,Engineer,gmail.com,2024-09-07
10865,Elena,Garcia,TX,850,3.6,MORTGAGE,97200.0,18.59,41,Driver,outlook.com,2025-09-12
10866,Liam,Lopez,FL,616,10.4,MORTGAGE,51600.0,12.4,32,Driver,gmail.com,2025-06-25
10867,Rahul,Nguyen,CA,754,14.7,MORTGAGE,58600.0,14.05,53,Engineer,outlook.com,2024-01-20
10868,Elena,Nguyen,MD,484,2.6,MORTGAGE,48900.0,18.83,44,Driver,yahoo.com,2024-07-16
10869,Dev,Brown,PA,750,0.8,MORTGAGE,116400.0,11.41,25,Manager,gmail.com,2024-03-18
10870,Aisha,White,TN,559,4.2,RENT,60500.0,13.95,62,Clerk,proton.me,2025-04-02
10871,Nia,Kim,CA,660,11.6,RENT,48400.0,9.05,27,Teacher,gmail.com,2024-06-14
10872,Rahul,Brown,MA,601,5.0,OWN,43200.0,24.05,37,Analyst,proton.me,2024-03-30
10873,Dev,White,MI,683,7.5,OWN,38800.0,7.22,45,Chef,gmail.com,2024-08-10
10874,Liam,Kim,NJ,762,2.4,MORTGAGE,94200.0,15.32,43,Driver,gmail.com,2025-07-24
10875,Elena,Jain,AZ,560,13.1,MORTGAGE,64100.0,22.07,52,Manager,yahoo.com,2024-05-29
10876,Elena,Silva,OH,673,4.8,RENT,290400.0,22.68,26,Driver,proton.me,2025-06-12
10877,Rahul,Brown,NC,661,7.0,MORTGAGE,50800.0,8.73,39,Analyst,outlook.com,2025-12-15
10878,Rahul,Patel,IN,818,2.8,MORTGAGE,30700.0,24.11,32,Teacher,gmail.com,2024-09-25
10879,Omar,Nguyen,CA,732,2.4,MORTGAGE,59900.0,21.63,49,Teacher,gmail.com,2024-01-01
10880,Dev,Silva,CA,611,6.0,RENT,206500.0,23.22,53,Teacher,gmail.com,2025-02-04
10881,Aisha,Lopez,WI,664,6.4,RENT,79400.0,17.01,38,Teacher,gmail.com,2024-07-28
10882,Sara,Lopez,TN,816,9.5,MORTGAGE,63900.0,21.52,40,Driver,yahoo.com,2024-07-06
10883,Liam,Garcia,OH,753,0.0,MORTGAGE,51000.0,22.75,35,Manager,outlook.com,2025-01-04
10884,Elena,White,WA,631,2.2,MORTGAGE,56500.0,37.81,29,Engineer,gmail.com,2025-08-09
10885,Chen,Silva,TN,679,3.3,RENT,120900.0,4.21,49,Clerk,yahoo.com,2024-11-14
10886,Nia,Okafor,PA,682,6.5,MORTGAGE,43700.0,21.27,30,Engineer,yahoo.com,2025-12-01
10887,Sara,Garcia,CA,659,1.5,MORTGAGE,67300.0,23.8,41,Nurse,gmail.com,2025-03-27
10888,Elena,Okafor,PA,571,5.6,MORTGAGE,71400.0,20.36,49,Clerk,yahoo.com,2024-02-14
10889,Chen,Nguyen,FL,649,3.4,MORTGAGE,66600.0,26.09,24,Clerk,gmail.com,2025-06-16
10890,Liam,Patel,CA,804,5.5,OTHER,56800.0,25.67,43,Manager,proton.me,2024-09-28
10891,Elena,Kim,MD,671,2.9,MORTGAGE,32100.0,20.86,29,Nurse,outlook.com,2024-05-25
10892,Omar,Kim,VA,692,2.0,MORTGAGE,73800.0,17.2,46,Nurse,gmail.com,2025-11-09
10893,Chen,Garcia,WA,710,7.1,RENT,57800.0,1.54,42,Analyst,proton.me,2025-11-15
10894,Sara,Nguyen,NC,850,10.5,RENT,122700.0,35.38,33,Manager,yahoo.com,2025-06-27
10895,Sara,White,NY,700,9.3,OWN,60800.0,0.0,45,Teacher,outlook.com,2024-06-24
10896,Rahul,Patel,GA,782,10.5,OWN,64500.0,23.33,48,Chef,yahoo.com,2025-03-08
10897,Maya,Silva,NJ,655,10.9,RENT,71600.0,21.17,27,Clerk,gmail.com,2024-06-25
10898,Nia,White,NC,680,5.4,OWN,83900.0,7.83,43,Analyst,proton.me,2025-04-28
10899,Aisha,Silva,CA,700,13.5,MORTGAGE,26900.0,36.55,33,Clerk,yahoo.com,2025-11-21
10900,Liam,Silva,AZ,641,9.0,RENT,77400.0,25.7,50,Chef,outlook.com,2025-02-13
10901,Chen,Kim,NY,684,2.2,RENT,28400.0,20.93,18,Chef,proton.me,2025-12-22
10902,Chen,Nguyen,FL,766,3.3,MORTGAGE,55000.0,8.11,47,Driver,yahoo.com,2024-05-08
10903,Omar,Garcia,GA,639,6.6,RENT,91200.0,30.84,26,Driver,outlook.com,2024-09-04
10904,Maya,Patel,WI,700,9.5,MORTGAGE,186200.0,31.39,36,Nurse,proton.me,2025-03-28
10905,Nia,Jain,NY,753,5.1,MORTGAGE,40300.0,19.84,58,Engineer,proton.me,2025-10-06
10906,Nia,Lopez,CA,638,2.1,MORTGAGE,43700.0,33.3,24,Analyst,gmail.com,2024-04-24
10907,Elena,Brown,WI,782,9.2,MORTGAGE,28500.0,20.29,44,Teacher,gmail.com,2025-01-29
10908,Omar,Brown,MD,705,1.5,MORTGAGE,46100.0,21.69,29,Driver,outlook.com,2024-03-09
10909,Sara,Jain,TX,687,7.2,MORTGAGE,208100.0,18.04,58,Nurse,proton.me,2024-03-03
10910,Dev,Lopez,MA,549,6.2,MORTGAGE,29900.0,24.54,46,Clerk,outlook.com,2024-06-29
10911,Nia,Nguyen,MO,671,0.6,MORTGAGE,18000.0,22.96,73,Nurse,proton.me,2025-10-24
10912,Elena,Okafor,CA,727,13.1,OTHER,102800.0,14.17,43,Engineer,gmail.com,2025-03-19
10913,Maya,Kim,WA,830,6.1,RENT,101700.0,9.23,52,Manager,proton.me,2024-10-13
10914,Dev,Patel,TX,742,1.3,RENT,67800.0,16.72,40,Analyst,yahoo.com,2024-09-11
10915,Chen,Kim,MA,784,6.2,MORTGAGE,70600.0,24.12,64,Manager,outlook.com,2025-01-10
10916,Rahul,Jain,CA,609,0.0,OTHER,98100.0,16.86,43,Analyst,yahoo.com,2024-04-09
10917,Dev,Silva,NJ,690,7.4,MORTGAGE,99100.0,10.76,57,Nurse,yahoo.com,2024-06-09
10918,Rahul,Lopez,AZ,791,9.4,RENT,39700.0,17.62,20,Chef,gmail.com,2025-01-11
10919,Nia,Lopez,CA,633,16.8,OWN,35400.0,8.8,43,Engineer,gmail.com,2024-08-19
10920,Chen,Brown,WA,772,6.4,RENT,40000.0,13.75,36,Chef,outlook.com,2024-04-21
10921,Liam,Jain,CA,754,3.4,RENT,45000.0,3.62,50,Chef,outlook.com,2024-03-16
10922,Aisha,Silva,CA,720,6.8,MORTGAGE,95100.0,19.14,56,Clerk,outlook.com,2025-01-30
10923,Sara,Brown,MO,675,11.8,MORTGAGE,112100.0,24.44,64,Driver,proton.me,2024-08-26
10924,Nia,Okafor,MO,626,8.0,RENT,55800.0,18.41,27,Driver,outlook.com,2024-02-08
